,artist_name,track_name,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
492,OneRepublic,Stop And Stare,0pg4ptWsO9eMH6nEhrM9fD,piano rock; pop,0.492,0.859,4,-4.274,1,0.0332,0.067,0.0,0.0756,0.251,92.474
493,sapientdream,Past Lives,3oELxRDbAzyvOodhd5FQzB,Unknown,0.711,0.343,3,-10.772,1,0.0301,0.918,0.518,0.125,0.143,116.008
494,Artemas,i like the way you kiss me,2GxrNKugF82CnoRFbQfzPf,Unknown,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647
495,Henry Morris,Paradise,7BQpgrL15I7wYGS47i1fOm,Unknown,0.525,0.558,2,-10.044,1,0.0342,0.0851,0.945,0.128,0.247,144.988
496,keshi,drunk,6D6HVKe7Qu3imn4zzJD0W9,chill r&b,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952
497,Dutch Melrose,RUNRUNRUN,3jwQt00cvkN57H6ZR75W2K,dark r&b,0.541,0.615,6,-10.595,0,0.0327,0.0161,1.48e-05,0.395,0.533,132.996
498,Arctic Monkeys,505,0BxE4FqsDD1Ot4YuBXwAPp,garage rock; modern rock; permanent wave; rock; sheffield indie,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266
499,Nick Cave & The Bad Seeds,O Children,73ZlmJxexVebFozgZhEhkd,alternative rock; chamber pop; permanent wave; singer-songwriter,0.498,0.564,4,-7.016,0,0.033,0.507,0.00149,0.058,0.235,121.628
500,Placebo,I Know,3ICRNTxEU4tRb3oBK8f1Nm,alternative rock; britpop; permanent wave; rock,0.348,0.625,8,-8.084,1,0.0243,0.000904,0.0814,0.122,0.148,97.045
501,Taylor Swift,Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m,pop,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004
502,Lana Del Rey,Chemtrails Over The Country Club,7bPWdJgx8vek7S5i5yAtvG,art pop; pop,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025
503,The Weeknd,Stargirl Interlude,5gDWsRxpJ2lZAffh5p7K0w,canadian contemporary r&b; canadian pop; pop,0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965
504,Metallica,The Four Horsemen - Remastered,2YTwVDQOSGclX2N3AKetOP,hard rock; metal; old school thrash; rock; thrash metal,0.224,0.938,0,-6.907,1,0.408,0.00157,0.0765,0.106,0.327,203.79
505,Mötley Crüe,Shout at the Devil,3ipNWIUXrhnfLT9nEfTgjr,album rock; alternative metal; glam metal; hard rock; metal; rock; sleaze rock,0.514,0.928,5,-6.378,1,0.0698,0.0192,9.45e-05,0.0991,0.527,94.716
506,Ted Nugent,Wango Tango,2l6HrprjoJwGkzebFCTCkK,acid rock; album rock; blues rock; classic rock; glam metal; hard rock; rock; southern rock,0.494,0.939,2,-6.889,1,0.296,0.0385,0.000546,0.708,0.552,171.233
507,Adelitas Way,Invincible,4FthwGFz9SVZgCVqxNXsSK,alternative metal; christian rock; post-grunge,0.405,0.962,11,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023
508,The Offspring,Come Out and Play,5JJDu0Z5DKe7mR31MGksSg,alternative metal; permanent wave; post-grunge; punk; rock; skate punk; socal pop punk,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29
509,Black Sabbath,Paranoid,1jzDzZWeSDBg5fhNc3tczV,album rock; alternative metal; birmingham metal; classic rock; hard rock; metal; rock; stoner rock; uk doom metal,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734
510,Channel 3,Strength in Numbers,7FyTkYVjyY5fPJ2JzrorIZ,hardcore punk,0.558,0.961,4,-6.624,1,0.0776,0.106,0.0,0.92,0.674,118.592
511,Scorpions,Rock You Like A Hurricane,0XIvZ82aDF7JiSi3ZE320u,album rock; german hard rock; german metal; german rock; hard rock; rock,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619
512,Nirvana,Come As You Are,2RsAajgo0g7bMCHxwH3Sk0,grunge; permanent wave; rock,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125
513,Cutting Crew,(I Just) Died In Your Arms,4ByEFOBuLXpCqvO1kw8Wdm,album rock; new romantic; new wave; new wave pop; soft rock,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945
514,Jet,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,garage rock; modern rock; pop rock,0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105
515,Daniel Caesar,Always,2LlOeW5rVcvl3QcPNPcDus,canadian contemporary r&b,0.578,0.436,2,-8.202,1,0.0461,0.666,1.9e-06,0.106,0.199,135.86
516,The Weeknd,Alone Again,6b5P51m8xx2XA6U7sdNZ5E,canadian contemporary r&b; canadian pop; pop,0.405,0.653,4,-7.953,0,0.0423,0.0329,0.109,0.172,0.0622,136.066
517,The Weeknd,Too Late,2K9Ovn1o2bTGqbsABGC6m3,canadian contemporary r&b; canadian pop; pop,0.637,0.863,4,-5.221,0,0.131,0.0524,5.46e-05,0.685,0.226,120.077
518,The Weeknd,Hardest To Love,6kWxIqQDsKFYCJGbU4AjCX,canadian contemporary r&b; canadian pop; pop,0.392,0.608,7,-7.847,0,0.0713,0.0909,8.83e-05,0.125,0.111,81.898
519,The Weeknd,Scared To Live,4BGZF4oLbTL0pWm7C18pbv,canadian contemporary r&b; canadian pop; pop,0.488,0.498,0,-8.24,1,0.0479,0.131,0.0,0.0929,0.198,87.419
520,The Weeknd,Snowchild,3WlbeuhfRSqU7ylK2Ui5U7,canadian contemporary r&b; canadian pop; pop,0.551,0.612,0,-7.475,1,0.139,0.161,6.13e-05,0.121,0.244,148.073
521,The Weeknd,Escape From LA,1sOW4PuG5X3Ie3EXUhAopJ,canadian contemporary r&b; canadian pop; pop,0.372,0.525,5,-8.996,0,0.0592,0.0457,0.00313,0.199,0.171,144.95
522,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,canadian contemporary r&b; canadian pop; pop,0.537,0.746,10,-5.507,0,0.15,0.0236,1e-06,0.156,0.252,170.083
523,The Weeknd,Faith,3orEOtd8CPL8GFlpRpKuoE,canadian contemporary r&b; canadian pop; pop,0.37,0.603,0,-7.268,0,0.0735,0.612,0.0439,0.147,0.125,175.962
524,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,canadian contemporary r&b; canadian pop; pop,0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001
525,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,canadian contemporary r&b; canadian pop; pop,0.667,0.719,7,-5.371,0,0.0346,0.0028,7.92e-05,0.0736,0.718,100.019
526,The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,canadian contemporary r&b; canadian pop; pop,0.679,0.825,0,-5.487,1,0.0309,0.0212,1.21e-05,0.543,0.644,118.049
527,The Weeknd,Repeat After Me (Interlude),40U8d12pC5UHqmHwXjHjjl,canadian contemporary r&b; canadian pop; pop,0.555,0.62,0,-7.918,1,0.0314,0.0315,0.000225,0.0917,0.139,95.035
528,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,canadian contemporary r&b; canadian pop; pop,0.658,0.572,5,-6.099,0,0.0308,0.0811,0.0061,0.121,0.144,108.968
529,The Weeknd,Until I Bleed Out,2BcnxwxBuar5wjCaLqm5N3,canadian contemporary r&b; canadian pop; pop,0.293,0.394,0,-9.887,0,0.036,0.429,2.93e-05,0.093,0.149,117.185
530,David Guetta,Memories (feat. Kid Cudi),5xYC48nOppVemY6U5GRGTb,big room; dance pop; edm; pop; pop dance,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983
531,Kesha,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,dance pop; pop,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028
532,Destiny's Child,Say My Name,7H6ev70Weq6DdpZyyTmUXk,dance pop; girl group; pop; r&b; urban contemporary,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009
533,Britney Spears,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,dance pop; pop,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
534,Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,barbadian pop; pop; urban contemporary,0.735,0.766,1,-4.485,1,0.0384,0.025,0.00141,0.108,0.6,127.975
535,Britney Spears,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,dance pop; pop,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053
536,Miley Cyrus,Flowers,4DHcnVTT87F0zZhRPYmZ3B,pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048
537,Flo Rida,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,dance pop; miami hip hop; pop; pop rap,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
538,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,electro house; pop dance; slap house,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985
539,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",4nrPB8O7Y7wsOCJdgXkthe,argentine hip hop; pop venezolano; trap argentino; trap latino; urbano latino,0.842,0.745,2,-4.231,0,0.0399,0.281,2.61e-05,0.118,0.53,122.06
540,USHER,Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,atl hip hop; contemporary r&b; dance pop; pop; r&b; rap; south carolina hip hop; urban contemporary,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
541,Black Eyed Peas,I Gotta Feeling,4vp2J1l5RD4gMZwGFLfRAu,dance pop; pop; pop rap,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96
542,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,pop; post-teen pop,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
543,HÄWK,No Diggity,65nn7e1DOFh5MRHHQ7GWBi,stutter house; tech house,0.809,0.777,6,-8.677,0,0.0498,0.016,0.83,0.0721,0.436,125.034
544,Taylor Swift,I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,pop,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
545,Harry Styles,As It Was,4LRPiXqCikLlN15c3yImP7,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
546,Sam Smith,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,pop; uk pop,0.719,0.454,2,-7.384,1,0.0707,0.0138,4.83e-06,0.318,0.224,131.007
547,David Guetta,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,big room; dance pop; edm; pop; pop dance,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04
548,Laura Bryna,The Night We Met,20wwoM9L4RJvCV1hHUxFjx,Unknown,0.255,0.386,11,-7.276,1,0.0316,0.931,0.000212,0.117,0.0891,172.293
549,Black Eyed Peas,Boom Boom Pow,5MeZ3VxmtSv1O8PcekvLTn,dance pop; pop; pop rap,0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.13,0.408,130.049
550,Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,gauze pop; indietronica; modern rock; pov: indie; shiver pop,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
551,Taylor Swift,Blank Space,1u8c2t2Cy7UBoG4ArRcF5g,pop,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997
552,Lizzo,About Damn Time,1PckUlxKqWQs3RlWXVBLw3,escape room; minnesota hip hop; pop; trap queen,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966
553,OneRepublic,Apologize,1NrJYpdAi7uosDRPmSYrsG,piano rock; pop,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008
554,T.I.,Live Your Life - feat. Rihanna,16GHcGtW9Io7AuVdNmTjv3,atl hip hop; dirty south rap; gangster rap; hip hop; pop rap; rap; southern hip hop; trap,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841
555,Leona Lewis,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,british soul; dance pop; pop; talent show,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036
556,MOONWOOD,Curfew,12lsjWmEQcMwZXpGh64nbV,Unknown,0.606,0.931,2,-5.424,1,0.0402,0.00142,0.00407,0.21,0.654,128.014
557,Destiny's Child,Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,dance pop; girl group; pop; r&b; urban contemporary,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109
558,Rema,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,afrobeats; nigerian pop,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999
559,Bodine Monet,I Lose 3x,2NUx9qTDo8pwU4lpFZPVPF,Unknown,0.547,0.389,7,-12.789,1,0.0357,0.0835,0.0,0.0443,0.27,90.01
560,Katy Perry,Roar,3sAIY2jtHpUHKfwDSSVgMM,pop,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41e-05,0.494,0.44,89.972
561,Calvin Harris,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,dance pop; edm; electro house; house; pop; pop dance; progressive house; uk dance,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003
562,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),1A8j067qyiNwQnZT0bzUpZ,edm; pop dance; uk dance,0.793,0.717,0,-4.759,0,0.0393,0.0927,3.6e-05,0.226,0.466,121.985
563,ABBA,Dancing Queen,0GjEhVFGZW8afUYGChu3Rr,europop; swedish pop,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804
564,Hoodie Forester,Whistle,5cBvwieT5RLB9Ro2OOjBoI,Unknown,0.615,0.748,0,-5.423,1,0.0374,0.062,0.0,0.567,0.485,95.027
565,OneRepublic,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,piano rock; pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994
566,Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,metropopolis; modern rock,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956
567,Mindfellow,I thought I had time,4f2dkuJN2jz25l9eELmNHC,Unknown,0.844,0.569,2,-7.467,1,0.0318,0.00268,0.0,0.0859,0.68,120.0
568,Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,pop; rap,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073
569,Vanessa Carlton,A Thousand Miles,6Qm9MaditCcx5V62rVHYqu,lilith; neo mellow; piano rock; pop rock; post-teen pop,0.488,0.832,11,-3.876,1,0.0388,0.273,0.0,0.192,0.258,94.84
570,Avril Lavigne,Complicated,5xEM5hIgJ1jjgcEBfpkt2F,canadian pop; candy pop; dance pop; pop,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
571,Beyoncé,Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,pop; r&b,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165
572,Maroon 5,This Love,6YgV0EF8xJMZz0Zm6BTaT4,pop,0.712,0.862,5,-4.612,0,0.0378,0.0519,0.0,0.093,0.808,95.051
573,Kelis,Milkshake,4LmzPJDil70LpiApWfOI6O,dance pop; hip pop; neo soul; urban contemporary,0.887,0.774,1,-6.108,1,0.0434,0.00933,0.0213,0.159,0.826,113.0
574,Britney Spears,Toxic,717TY4sfgKQm4kFbYQIzgo,dance pop; pop,0.774,0.847,5,-3.925,0,0.121,0.0279,0.0182,0.241,0.923,143.011
575,The Hourglass Effect,Boomerang,62KoBrLtLvNKd10NsYlSrf,Unknown,0.662,0.887,1,-6.083,0,0.0329,0.0479,0.00074,0.143,0.745,134.978
576,Gwen Stefani,Hollaback Girl,6RcQOut9fWL6FSqeIr5M1r,dance pop; pop,0.918,0.918,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024
577,Lila Holler,Headache,7BHsLr7BwL042zLrqf4ypp,Unknown,0.643,0.809,4,-6.429,1,0.0522,0.248,0.0,0.0895,0.522,134.971
578,50 Cent,Candy Shop,2mpFm3f7QmdsVtSAIICEB7,east coast hip hop; gangster rap; hip hop; pop rap; queens hip hop; rap,0.609,0.588,7,-7.992,1,0.481,0.0305,0.000142,0.369,0.797,128.763
579,The Fray,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,neo mellow; piano rock; pop; pop rock,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
580,Shakira,Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,colombian pop; dance pop; latin pop; pop,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
581,Rihanna,Umbrella,49FYlytm3dAAraYgpoJZux,barbadian pop; pop; urban contemporary,0.585,0.828,1,-4.603,1,0.124,0.00906,0.0,0.0426,0.584,174.034
582,Cascada,Everytime We Touch,1eOHw1k2AoluG4VyjBHLzX,eurodance; europop; german techno; melbourne bounce international,0.635,0.974,8,-5.373,1,0.052,0.00474,1.56e-05,0.41,0.495,142.049
583,Beyoncé,Irreplaceable,6RX5iL93VZ5fKmyvNXvF1r,pop; r&b,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868
584,EPEX,Youth2Youth,4jxftDEbX3u20EROtLpKyf,k-pop; k-pop boy group,0.676,0.875,0,-3.918,0,0.108,0.112,0.0,0.205,0.546,105.023
585,Gwen Stefani,The Sweet Escape,66ZcOcouenzZEnzTJvoFmH,dance pop; pop,0.756,0.769,1,-3.502,1,0.0344,0.191,0.0,0.178,0.73,119.961
586,Avril Lavigne,Girlfriend,5HbCnVLXRyZVxnreOPgJCK,canadian pop; candy pop; dance pop; pop,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983
587,Karley Scott Collins,How Do You Do That (feat. Charles Kelley),350G4tn3ngrDwIT6B9QNWc,modern country pop,0.398,0.577,5,-4.559,0,0.0301,0.0966,0.0,0.123,0.43,81.884
588,Anitta,Envolver,3IAfUEeaXRX9s9UdKOJrFI,funk pop; funk rj; pagode baiano; pop; pop nacional,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993
589,Kanye West,Stronger,6C7RJEIUDqKkJRZVWdkfkH,chicago rap; hip hop; rap,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98
590,Katy Perry,I Kissed A Girl,14iN3o8ptQ8cFVZTEmyQRV,pop,0.702,0.76,5,-3.174,1,0.0684,0.00226,0.0,0.132,0.696,129.996
591,Rihanna,Don't Stop The Music,6tXjP6xgPJ7Xr1igrO6bOE,barbadian pop; pop; urban contemporary,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
592,Rioma,Kurt Co,3o6ITkzVKxl0j9pn4YHCmk,Unknown,0.57,0.617,2,-8.223,0,0.0328,0.0656,0.0,0.0871,0.418,149.949
593,Natasha Bedingfield,Pocketful of Sunshine,1uigwk5hNV84zRd5YQQRTk,dance pop; pop; post-teen pop,0.721,0.88,9,-3.896,0,0.0454,0.191,0.0,0.0769,0.655,110.021
594,P!nk,So What,7bprRkhvOXWmWpqOrEWbXu,dance pop; pop,0.531,0.864,11,-2.978,1,0.0433,0.000105,2.05e-06,0.346,0.402,126.02
595,Jason Mraz,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,acoustic pop; dance pop; neo mellow; pop,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
596,Lady Gaga,Poker Face,3OT3Kg4jyVkdZm4Ncz6JgX,art pop; dance pop; pop,0.848,0.828,8,-4.557,0,0.0714,0.136,1.35e-06,0.114,0.794,119.0
597,8TURN,RU-PUM PUM,5DT0N1FBeg3dNWYPKvMBn9,5th gen k-pop; k-pop boy group,0.836,0.791,11,-5.974,0,0.188,0.0419,2.07e-06,0.0639,0.492,107.974
598,Camila Cabello,Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,dance pop; pop,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996
599,Flo Rida,Right Round,3GpbwCm3YxiWDvy29Uo3vP,dance pop; miami hip hop; pop; pop rap,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986
600,Lady Gaga,Just Dance,3E5XrOtqMAs7p2wKhwgOjf,art pop; dance pop; pop,0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95e-05,0.19,0.679,119.002
601,Beyoncé,Single Ladies (Put a Ring on It),5R9a4t5t5O0IsznsrKPVro,pop; r&b,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437
602,Cristiana Love,Submissive,0CG58W77pmiZVGu7P9uZKe,Unknown,0.7,0.575,1,-6.275,0,0.0514,0.158,0.000845,0.268,0.39,67.27
603,Kanye West,Heartless,5h9pB5af60LWJBrG1HCHsU,chicago rap; hip hop; rap,0.787,0.635,6,-6.277,1,0.117,0.0457,0.0,0.266,0.598,87.99
604,Jay Sean,Down,7LP4Es66zdY7CyjepqmvAg,dance pop; pop; pop rap; post-teen pop,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997
605,Kelly Clarkson,My Life Would Suck Without You,4Dm32oO01YpIubCHaAtKkN,dance pop; pop; talent show,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982
606,Beyoncé,Halo,4JehYebiI9JE8sR8MisGVb,pop; r&b,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983
607,Miley Cyrus,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,pop,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
608,Jason Derulo,Whatcha Say,2zJZwWF7BTGIIvrAlgzJEx,dance pop; pop,0.615,0.711,11,-5.507,1,0.078,0.0444,0.0,0.145,0.711,144.034
609,Madism,Higher Power,6GpezGZZBNJOaJiAfDz3pZ,tropical house,0.698,0.808,11,-5.534,0,0.0805,0.0196,0.0,0.303,0.729,130.007
610,Earl Nelson & the Company,Haunted,1excMoK1lem8KrMh1hi0eT,Unknown,0.588,0.276,9,-12.528,1,0.0332,0.466,0.0,0.111,0.211,111.818
611,Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,british soul; pop; pop soul; uk pop,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109
612,Lady Gaga,Paparazzi,16Me2jlMlTX4xsps2j71mC,art pop; dance pop; pop,0.763,0.693,5,-3.973,0,0.0438,0.111,0.0,0.101,0.399,114.912
613,Shakira,Loba,30XvfCUPHSK2rzxmPlJGFf,colombian pop; dance pop; latin pop; pop,0.852,0.703,7,-7.557,1,0.0443,0.371,0.0486,0.0774,0.778,121.997
614,Kesha,TiK ToK,4srpHYFHKjVGRDNHqRpWxi,dance pop; pop,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032
615,Spottie WiFi,Made a Way,4vjkbVSjhcBa9tw7UxiJdO,Unknown,0.774,0.529,1,-10.432,1,0.0508,0.0212,0.0,0.192,0.0889,114.999
616,Train,"Hey, Soul Sister",0KpfYajJVVGgQ32Dby7e9i,dance pop; neo mellow; pop; pop rock,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03
617,Hilary Roberts,Better Than This,2UTzRcqZdCJ8z8pk3tKEby,Unknown,0.526,0.746,7,-2.72,1,0.0916,0.129,0.0,0.239,0.292,139.755
618,B.o.B,Airplanes (feat. Hayley Williams of Paramore),6lV2MSQmRIkycDScNtrBXO,atl hip hop; dance pop; pop rap; rap; southern hip hop,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
619,Eminem,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,detroit hip hop; hip hop; rap,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989
620,Lady Gaga,Bad Romance,5P5cGNzqh6A353N3ShDK6Y,art pop; dance pop; pop,0.697,0.921,0,-3.75,1,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99
621,Player1,Cape Cabo,6YHDQXIMTpcBHfsUqsvSgx,Unknown,0.72,0.725,8,-3.462,0,0.277,0.34,2.23e-05,0.0616,0.83,180.063
622,Taio Cruz,Dynamite,1DqdF42leyFIzqNDv9CjId,dance pop; pop; pop rap,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968
623,B.o.B,Nothin' on You (feat. Bruno Mars),59dLtGBS26x7kc0rHbaPrq,atl hip hop; dance pop; pop rap; rap; southern hip hop,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993
624,Enrique Iglesias,I Like It,4nVyHATevhl5RC6Qmoko5H,dance pop; latin pop; mexican pop,0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011
625,Jason Derulo,In My Head,0TyOpxlWwDx98bjkIVHUgY,dance pop; pop,0.762,0.733,0,-4.175,0,0.0326,0.027,0.0,0.498,0.849,110.001
626,Rihanna,Rude Boy,60jzFy6Nn4M0iD1d94oteF,barbadian pop; pop; urban contemporary,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.909
627,Lady Gaga,Telephone,1IaYWv32nFFMdljBIjMY5T,art pop; dance pop; pop,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017
628,Mike Posner,Cooler Than Me - Single Mix,2V4bv1fNWfTcyRJKmej6Sj,dance pop; pop; pop dance; pop rap,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965
629,USHER,DJ Got Us Fallin' In Love,5tXyNhNcsnn7HbcABntOSf,atl hip hop; contemporary r&b; dance pop; pop; r&b; rap; south carolina hip hop; urban contemporary,0.666,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932
630,Susie Vanner,Feel,2VQ8WfPpRZPGj8rIQdrv5a,Unknown,0.531,0.476,4,-11.315,0,0.0639,0.502,0.00429,0.285,0.33,96.033
631,Travie McCoy,Billionaire (feat. Bruno Mars),2M9ULmQwTaTGmAdXaXpfz5,pop rap,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776
632,Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,detroit hip hop; hip hop; rap,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635
